trade_date,上证综指,深证成指,沪深300,创业板指,上证50,中证500,中小板指,上证180
2016-03-22,2999.363,10344.082,3225.7903,2221.702,2173.256,6075.4922,6811.987,6962.0243
2016-03-23,3009.96,10442.382,3236.0924,2259.106,2175.2834,6118.9664,6887.846,6970.7161
2016-03-24,2960.97,10283.679,3181.8507,2219.77,2137.59,6018.4242,6777.165,6849.5377
2016-03-25,2979.434,10339.684,3197.8169,2216.086,2149.2039,6077.4312,6812.943,6885.9246
2016-03-28,2957.82,10276.84,3169.7283,2199.685,2123.0349,6037.7782,6750.737,6814.272
2016-03-29,2919.832,10094.712,3135.4098,2152.548,2106.8616,5921.8672,6638.835,6748.2381
2016-03-30,3000.645,10445.691,3216.2753,2248.783,2157.5295,6137.5034,6875.674,6916.933
2016-03-31,3003.915,10455.369,3218.0879,2238.286,2156.541,6155.8138,6864.801,6921.877
2016-04-01,3009.53,10379.647,3221.8948,2205.369,2167.7824,6124.5278,6799.114,6952.4069
2016-04-05,3053.065,10640.268,3264.4858,2279.52,2180.2624,6286.5826,6975.494,7023.8044
2016-04-06,3050.592,10683.857,3257.5276,2297.041,2168.0372,6323.4342,7012.322,6996.0876
2016-04-07,3008.42,10504.882,3209.2902,2248.684,2139.4042,6228.9737,6871.478,6894.0669
2016-04-08,2984.958,10413.54,3185.7258,2229.934,2123.8041,6168.7419,6830.381,6844.6689
2016-04-11,3033.957,10609.595,3230.0957,2283.143,2148.4394,6304.3004,6943.452,6938.4845
2016-04-12,3023.646,10533.405,3218.4497,2264.016,2143.8961,6252.7729,6893.314,6917.9906
2016-04-13,3066.638,10684.921,3261.3831,2294.015,2171.315,6344.2255,6985.258,7010.4379
2016-04-14,3082.362,10771.614,3275.8321,2324.394,2178.8677,6401.8545,7040.493,7037.3724
2016-04-15,3078.117,10733.635,3272.2053,2309.676,2182.0667,6384.3496,7011.919,7039.3256
2016-04-18,3033.66,10568.93,3228.4531,2265.593,2158.2302,6281.2024,6878.179,6945.8334
2016-04-19,3042.823,10602.464,3238.3029,2272.52,2163.607,6308.229,6894.248,6967.2136
2016-04-20,2972.584,10164.744,3181.0264,2145.239,2154.8859,6022.2126,6620.659,6883.9382
2016-04-21,2952.891,10058.801,3160.6033,2110.162,2147.7184,5970.682,6553.734,6837.7673
2016-04-22,2959.24,10151.764,3174.9012,2136.924,2157.7235,6011.3201,6611.613,6860.2701
2016-04-25,2946.67,10106.787,3162.0331,2126.834,2148.2801,5978.0772,6595.642,6824.2574
2016-04-26,2964.7,10209.901,3179.1605,2155.697,2155.7914,6046.7734,6656.756,6858.5037
2016-04-27,2953.671,10174.159,3165.9156,2146.611,2145.3804,6016.699,6625.581,6827.057
2016-04-28,2945.589,10149.909,3160.5809,2155.229,2142.0569,5990.3285,6611.787,6815.0421
2016-04-29,2938.324,10141.541,3156.7451,2138.738,2135.5087,5985.594,6616.827,6799.6308
2016-05-03,2992.643,10441.92,3213.5397,2217.23,2158.2717,6167.4537,6812.147,6903.6415
2016-05-04,2991.272,10422.802,3209.4614,2211.018,2152.9337,6169.7826,6804.804,6900.4484
2016-05-05,2997.842,10474.013,3213.9199,2224.095,2152.8822,6203.8166,6825.509,6906.0646
2016-05-06,2913.248,10100.535,3130.3544,2129.194,2107.0089,5961.489,6563.617,6738.2705
2016-05-09,2832.113,9790.477,3065.6154,2053.597,2072.467,5743.6473,6390.903,6599.7318
2016-05-10,2832.591,9793.214,3069.1124,2054.222,2072.3818,5738.8961,6400.159,6603.9565
2016-05-11,2837.037,9781.15,3082.8086,2034.925,2078.4126,5723.4104,6390.857,6630.8586
2016-05-12,2835.862,9796.581,3090.1372,2034.565,2084.8384,5726.4555,6426.766,6649.5724
2016-05-13,2827.109,9759.267,3074.9351,2025.223,2076.1879,5714.3107,6398.485,6617.5986
2016-05-16,2850.862,9910.082,3095.3085,2057.857,2082.6159,5812.5423,6512.528,6651.1207
2016-05-17,2843.684,9908.791,3086.0249,2081.44,2075.4651,5790.3416,6505.023,6627.9748
2016-05-18,2807.514,9694.776,3068.0358,2020.475,2078.7593,5631.1927,6366.701,6604.6961
2016-05-19,2806.906,9733.736,3062.5002,2037.403,2073.8041,5666.7331,6379.461,6588.0283
2016-05-20,2825.483,9816.752,3078.2183,2065.301,2083.1174,5732.9018,6433.558,6623.06
2016-05-23,2843.645,9918.164,3087.2225,2098.234,2082.4118,5809.4761,6484.898,6636.2693
2016-05-24,2821.666,9821.698,3063.5556,2075.509,2066.6428,5743.1782,6420.264,6584.9531
2016-05-25,2815.0863,9784.598,3059.2259,2067.254,2071.9071,5715.1834,6403.622,6581.1485
2016-05-26,2822.443,9826.144,3064.2111,2086.007,2076.1366,5744.3876,6426.308,6590.1167
2016-05-27,2821.046,9813.631,3062.4993,2069.885,2074.9195,5739.5897,6420.716,6583.89
2016-05-30,2822.451,9768.84,3066.7095,2058.518,2092.1606,5711.3152,6383.635,6603.8075
2016-05-31,2916.616,10159.934,3169.5598,2159.8,2155.6557,5947.3224,6653.514,6823.7542
2016-06-01,2913.508,10209.142,3160.547,2168.82,2138.9632,5973.7799,6693.934,6787.5059
2016-06-02,2925.229,10274.025,3167.0997,2188.558,2137.6519,6013.8942,6734.026,6797.6234
2016-06-03,2938.682,10344.908,3189.3255,2204.974,2152.6368,6032.603,6802.302,6837.7199
2016-06-06,2934.098,10363.085,3178.7883,2199.301,2136.3228,6051.8595,6839.812,6805.968
2016-06-07,2936.045,10347.841,3177.0536,2196.727,2139.069,6045.3571,6820.265,6805.4736
2016-06-08,2927.159,10316.823,3163.9864,2186.544,2132.963,6023.8776,6809.42,6785.6411
2016-06-13,2833.071,9862.584,3066.3413,2054.707,2084.3001,5746.4438,6495.613,6598.5944
2016-06-14,2842.189,9895.15,3075.9834,2058.314,2095.0228,5762.7612,6518.603,6616.8496
2016-06-15,2887.21,10173.846,3116.3682,2128.799,2106.6312,5952.846,6710.72,6686.6359
2016-06-16,2872.817,10115.122,3094.6748,2101.416,2094.8146,5930.5454,6671.655,6648.7904
2016-06-17,2885.105,10182.526,3110.3572,2122.89,2102.2006,5964.2724,6720.074,6673.294
2016-06-20,2888.809,10221.852,3112.6744,2119.63,2104.2202,5985.5691,6752.483,6672.1131
2016-06-21,2878.558,10131.856,3106.3175,2092.001,2104.5582,5916.8032,6698.009,6663.1909
2016-06-22,2905.55,10297.977,3133.9611,2144.818,2115.7685,6008.8857,6801.208,6708.6595
2016-06-23,2891.96,10255.268,3117.3168,2137.485,2105.5324,5978.1737,6759.77,6673.369
2016-06-24,2854.286,10147.704,3077.1554,2127.364,2076.2999,5903.6202,6658.703,6583.7429
2016-06-27,2895.703,10377.573,3120.5443,2191.806,2095.893,6044.2191,6816.662,6661.3421
2016-06-28,2912.557,10463.448,3136.4013,2216.71,2102.0531,6107.5105,6895.451,6689.8863
2016-06-29,2931.592,10460.967,3151.3898,2209.788,2122.9696,6120.2021,6886.861,6742.3433
2016-06-30,2929.606,10489.993,3153.921,2227.79,2122.633,6123.4939,6892.73,6735.8869
2016-07-01,2932.476,10458.432,3154.2003,2211.177,2127.0939,6111.5385,6875.682,6748.0015
2016-07-04,2988.604,10609.859,3204.6962,2248.712,2163.2922,6231.8811,6977.875,6875.5282
2016-07-05,3006.392,10602.772,3207.3827,2246.024,2168.8551,6269.5046,6971.673,6904.2493
2016-07-06,3017.292,10641.647,3216.8035,2241.56,2167.101,6297.3969,6985.093,6914.4298
2016-07-07,3016.847,10620.582,3209.9542,2233.922,2166.8843,6319.7926,6993.505,6916.4005
2016-07-08,2988.094,10611.802,3192.2804,2239.002,2148.7606,6299.8533,6987.699,6860.8172
2016-07-11,2994.917,10594.819,3203.3298,2218.588,2155.716,6312.4988,6940.179,6890.6048
2016-07-12,3049.381,10757.845,3273.1823,2247.354,2200.3482,6395.1448,7026.548,7040.4606
2016-07-13,3060.689,10853.555,3282.8681,2285.369,2197.7879,6446.5634,7095.748,7051.0424
2016-07-14,3054.018,10854.135,3276.7637,2293.079,2195.2265,6455.5827,7102.785,7039.7843
2016-07-15,3054.296,10823.214,3276.2775,2263.784,2192.3939,6441.0159,7093.012,7037.1234
2016-07-18,3043.564,10761.999,3262.0222,2249.871,2187.9829,6412.0731,7047.412,7016.4948
2016-07-19,3036.598,10778.248,3248.2341,2273.719,2175.3972,6431.9383,7063.662,6985.9831
2016-07-20,3027.9,10759.86,3237.6051,2268.535,2167.1205,6417.9223,7041.783,6958.1388
2016-07-21,3039.009,10787.212,3252.5227,2265.128,2177.7781,6442.7093,7053.891,6992.6376
2016-07-22,3012.816,10709.067,3225.1621,2249.999,2157.2315,6390.9254,7002.719,6924.888
2016-07-25,3015.828,10718.355,3230.885,2245.885,2159.5537,6408.7831,7014.428,6935.5966
2016-07-26,3050.166,10852.206,3269.5882,2279.55,2182.505,6494.4743,7086.976,7017.7529
2016-07-27,2991.999,10405.85,3218.243,2155.386,2173.9725,6229.2885,6783.557,6955.8339
2016-07-28,2994.323,10396.305,3221.1365,2139.744,2163.8087,6243.2883,6772.807,6950.6531
2016-07-29,2979.339,10329.435,3203.9304,2122.412,2155.2387,6202.8923,6736.08,6913.502
2016-08-01,2953.385,10185.477,3176.8091,2099.179,2147.5582,6109.2782,6647.639,6873.2437
2016-08-02,2971.279,10250.545,3189.0529,2113.214,2148.4547,6168.5088,6685.292,6893.6498
2016-08-03,2978.461,10281.247,3193.5073,2108.314,2145.7877,6198.3885,6707.77,6897.641
2016-08-04,2982.426,10366.498,3201.2888,2129.652,2143.8436,6238.2309,6759.158,6895.0421
2016-08-05,2976.696,10342.279,3205.1101,2109.055,2148.6819,6203.2872,6729.824,6896.3082
2016-08-08,3004.277,10468.884,3234.1833,2130.594,2159.6726,6290.7562,6823.498,6944.7785
2016-08-09,3025.681,10564.775,3256.9813,2154.505,2175.345,6341.5497,6884.046,6991.5875
2016-08-10,3018.746,10511.159,3243.3409,2137.001,2170.1028,6318.2681,6843.024,6970.3549
2016-08-11,3002.638,10390.956,3233.3604,2103.395,2177.0644,6226.3129,6754.641,6960.8213
2016-08-12,3050.667,10528.104,3294.2337,2123.841,2222.4884,6299.0915,6829.867,7094.915
2016-08-15,3125.195,10822.105,3393.4239,2193.211,2287.6559,6442.5272,6995.678,7301.2577
2016-08-16,3110.037,10882.951,3378.2451,2201.096,2257.6988,6468.8946,7008.886,7234.5428
2016-08-17,3109.555,10890.688,3373.0476,2208.195,2253.7364,6488.3648,7032.515,7225.133
2016-08-18,3104.114,10879.196,3364.4851,2201.594,2244.7198,6490.408,7015.538,7206.9631
2016-08-19,3108.102,10872.707,3365.0197,2204.556,2249.3415,6499.5548,7021.191,7220.0966
2016-08-22,3084.805,10731.4,3336.7949,2167.4,2237.1276,6420.3544,6938.088,7168.4365
2016-08-23,3089.706,10750.293,3341.8298,2174.158,2241.9516,6428.6978,6953.105,7176.5067
2016-08-24,3085.88,10760.439,3329.8631,2192.17,2232.2134,6435.0586,6969.064,7150.7739
2016-08-25,3068.329,10679.147,3308.9721,2180.66,2222.1523,6382.5704,6925.737,7106.0065
2016-08-26,3070.309,10693.75,3307.0902,2189.749,2219.3076,6410.7335,6942.077,7105.3751
2016-08-29,3070.027,10724.399,3307.7812,2193.2,2214.2593,6427.5291,6961.593,7098.0761
2016-08-30,3074.677,10729.115,3311.9872,2195.531,2224.0621,6425.7543,6966.576,7112.6638
2016-08-31,3085.491,10757.875,3327.7938,2191.758,2232.7117,6434.2103,6961.141,7138.265
2016-09-01,3063.305,10669.508,3301.5767,2181.326,2220.4031,6381.4755,6912.747,7091.2626
2016-09-02,3067.352,10640.422,3314.1142,2170.857,2229.893,6356.9538,6872.163,7130.0869
2016-09-05,3072.095,10695.452,3319.6803,2182.694,2228.7184,6391.7923,6884.966,7129.728
2016-09-06,3090.713,10861.498,3342.6259,2222.837,2232.4508,6492.9722,7005.393,7156.4289
2016-09-07,3091.928,10838.715,3340.8172,2212.053,2236.5455,6494.3159,6986.073,7161.9778
2016-09-08,3095.954,10851.194,3339.564,2223.468,2236.6259,6517.9835,6988.116,7159.7049
2016-09-09,3078.855,10762.793,3318.044,2202.967,2229.3097,6471.053,6935.741,7122.8182
2016-09-12,3021.977,10461.576,3262.6043,2145.563,2199.9764,6291.6364,6731.843,7031.2287
2016-09-13,3023.51,10514.583,3260.333,2145.868,2193.1932,6320.0315,6774.01,7010.9298
2016-09-14,3002.849,10454.244,3238.7299,2144.557,2176.523,6278.158,6726.92,6958.6003
2016-09-19,3026.051,10557.248,3263.1242,2165.213,2189.4611,6344.181,6783.6,7007.3093
2016-09-20,3023.0,10544.525,3257.4034,2158.432,2184.2066,6342.0328,6778.18,6993.2237
2016-09-21,3025.874,10583.402,3266.6363,2162.131,2187.1542,6343.7541,6797.078,7002.6779
2016-09-22,3042.313,10662.214,3291.1211,2168.422,2200.6981,6385.6353,6829.12,7045.1872
2016-09-23,3033.896,10609.695,3275.6665,2156.51,2196.2903,6370.5834,6822.026,7025.2953
2016-09-26,2980.43,10392.695,3220.2838,2122.9,2167.264,6241.5157,6667.08,6915.993
2016-09-27,2998.172,10476.969,3240.7546,2140.803,2176.4476,6286.9093,6709.876,6950.7768
2016-09-28,2987.858,10467.16,3230.8904,2139.628,2166.7226,6281.2838,6704.23,6922.5904
2016-09-29,2998.483,10512.248,3244.3874,2146.184,2175.3696,6298.7911,6749.419,6945.691
2016-09-30,3004.703,10567.577,3253.2848,2149.901,2177.3524,6328.0856,6783.591,6958.5008
2016-10-10,3048.143,10741.689,3293.8689,2208.469,2202.8725,6447.6934,6910.221,7045.0361
2016-10-11,3065.25,10782.308,3306.5573,2210.861,2209.2276,6486.4254,6946.771,7074.747
2016-10-12,3058.498,10788.592,3300.0099,2209.685,2200.9969,6482.7379,6947.61,7049.4963
2016-10-13,3061.346,10787.488,3302.6455,2208.567,2202.1167,6484.831,6952.04,7057.0416
2016-10-14,3063.809,10759.681,3305.8481,2194.227,2209.8145,6469.4915,6931.369,7071.0245
2016-10-17,3041.166,10651.497,3277.8787,2167.862,2192.8845,6413.1487,6858.675,7020.3627
2016-10-18,3083.875,10797.022,3321.3324,2198.141,2222.7832,6509.2821,6958.971,7116.605
2016-10-19,3084.719,10757.918,3316.2407,2184.91,2221.5341,6495.2574,6930.134,7110.1896
2016-10-20,3084.458,10784.328,3318.6044,2193.255,2223.4242,6498.2375,6973.232,7111.5929
2016-10-21,3090.941,10748.897,3327.74,2180.996,2240.7496,6475.2807,6948.867,7146.9368
2016-10-24,3128.247,10842.642,3367.5778,2200.803,2270.9504,6539.4661,7004.894,7237.1126
2016-10-25,3131.939,10871.505,3367.4547,2200.207,2266.1718,6563.3539,7019.311,7230.9297
2016-10-26,3116.312,10817.51,3354.8003,2184.493,2257.1164,6530.3898,6983.41,7205.0295
2016-10-27,3112.35,10788.97,3345.695,2182.477,2250.2589,6517.3594,6973.344,7185.1625
2016-10-28,3104.27,10711.036,3340.1262,2165.433,2253.8017,6455.8349,6911.974,7179.7312
2016-10-31,3100.492,10704.304,3336.2778,2159.76,2250.4693,6452.2058,6900.73,7169.7223
2016-11-01,3122.436,10796.137,3359.0515,2176.447,2263.4785,6507.95,6953.887,7212.3181
2016-11-02,3102.733,10692.653,3333.3524,2146.399,2244.7436,6455.1295,6894.832,7162.9523
2016-11-03,3128.936,10743.963,3365.085,2153.185,2273.6329,6483.7322,6926.244,7241.2021
2016-11-04,3125.317,10702.57,3354.1749,2145.229,2271.9263,6462.5928,6895.157,7225.4307
2016-11-07,3133.333,10695.178,3356.5916,2130.301,2276.9543,6468.8171,6882.825,7235.7406
2016-11-08,3147.888,10763.126,3371.1177,2150.303,2282.4184,6503.1781,6928.478,7260.9324
2016-11-09,3128.37,10697.114,3353.0547,2123.845,2263.9243,6453.5718,6851.996,7212.4697
2016-11-10,3171.282,10821.663,3390.6119,2143.321,2289.4491,6536.9651,6924.449,7292.7237
2016-11-11,3196.044,10878.139,3417.2211,2147.107,2308.4288,6583.8864,6941.25,7360.3535
2016-11-14,3210.371,10907.526,3430.2482,2161.686,2317.7726,6615.0071,6947.363,7396.6423
2016-11-15,3206.986,10958.104,3429.8697,2179.3,2310.901,6640.4616,6970.823,7379.5299
2016-11-16,3205.057,10968.084,3429.5921,2182.467,2309.9426,6644.1878,6991.644,7378.3899
2016-11-17,3208.453,10945.416,3436.535,2163.041,2316.7211,6636.469,6966.583,7395.9825
2016-11-18,3192.856,10889.106,3417.4554,2157.96,2307.2741,6602.3265,6928.973,7355.8743
2016-11-21,3218.148,10899.917,3441.1106,2152.602,2334.6776,6611.5399,6929.676,7423.2757
2016-11-22,3248.352,10985.603,3468.3637,2177.651,2353.0023,6661.246,6961.128,7482.4764
2016-11-23,3241.137,10973.8,3474.7289,2165.707,2360.3355,6631.1733,6937.364,7494.9852
2016-11-24,3241.736,10967.466,3488.7402,2146.627,2368.7336,6623.0489,6891.438,7526.7385
2016-11-25,3261.938,11036.529,3521.2984,2167.528,2393.9464,6652.8177,6921.688,7599.5716
2016-11-28,3277.0,11068.867,3535.0807,2166.045,2403.1352,6670.8035,6934.941,7631.6984
2016-11-29,3282.924,11034.702,3564.0404,2160.346,2441.5786,6620.7949,6922.469,7709.0062
2016-11-30,3250.034,11012.193,3538.001,2183.049,2419.4136,6585.5776,6902.103,7635.9512
2016-12-01,3273.309,11088.157,3565.036,2181.929,2431.3063,6624.4657,6931.15,7687.0071
2016-12-02,3243.843,10912.627,3528.9547,2143.452,2416.5077,6520.9745,6858.434,7630.9398
2016-12-05,3204.709,10784.332,3469.4073,2143.878,2375.2578,6486.0173,6832.557,7515.4242
2016-12-06,3199.647,10779.765,3459.1533,2122.259,2368.6823,6490.8897,6855.364,7483.6977
2016-12-07,3222.242,10855.718,3475.7473,2134.987,2376.9191,6558.0247,6890.185,7518.3824
2016-12-08,3215.366,10812.297,3470.1426,2114.711,2379.0013,6527.4338,6877.193,7510.8469
2016-12-09,3232.883,10789.624,3493.7004,2099.888,2411.3144,6513.9155,6831.713,7582.6922
2016-12-12,3152.97,10302.853,3409.1794,1984.395,2387.1588,6249.0784,6526.363,7464.6439
2016-12-13,3155.037,10332.276,3405.0355,1985.043,2372.9307,6278.1793,6550.168,7441.9829
2016-12-14,3140.531,10232.819,3378.9453,1963.08,2360.3788,6239.4989,6493.113,7395.8526
2016-12-15,3117.677,10256.108,3340.4338,1975.854,2309.8159,6280.3981,6503.861,7287.0274
2016-12-16,3122.982,10334.757,3346.0305,1998.113,2302.3152,6318.5239,6543.184,7278.2749
2016-12-19,3118.0846,10283.1641,3328.9827,1980.4102,2291.3842,6320.7324,6514.0973,7248.1404
2016-12-20,3102.8759,10245.3321,3309.0641,1982.2972,2279.6828,6300.6383,6496.5668,7208.2033
2016-12-21,3137.4297,10313.5692,3338.536,1991.6964,2297.3706,6347.6058,6544.3529,7272.166
2016-12-22,3139.558,10306.9235,3335.672,1986.2744,2292.0412,6341.7879,6543.9373,7263.4347
2016-12-23,3110.1544,10199.8607,3307.5991,1964.5412,2278.4779,6281.9966,6497.7097,7218.323
2016-12-26,3122.569,10233.419,3322.4006,1974.0101,2294.7094,6294.7546,6521.2635,7251.9434
2016-12-27,3114.664,10230.5708,3316.3852,1968.6195,2286.9617,6288.8594,6510.4341,7229.3877
2016-12-28,3102.2357,10187.1595,3301.8887,1957.1545,2277.1759,6270.2395,6492.3716,7199.7886
2016-12-29,3096.0968,10159.4472,3297.7648,1959.2396,2275.1064,6252.6076,6470.3747,7194.6982
2016-12-30,3103.6373,10177.1379,3310.0808,1962.0587,2286.8984,6263.6256,6472.2324,7224.6009
2017-01-03,3135.9208,10262.8465,3342.2272,1963.255,2307.8917,6320.7626,6510.9047,7291.1021
2017-01-04,3158.794,10384.8671,3368.3117,1991.5652,2322.2059,6394.6694,6600.1998,7337.7621
2017-01-05,3165.4109,10371.4707,3367.7892,1983.9713,2322.6843,6399.2841,6587.1309,7341.1601
2017-01-06,3154.321,10289.3616,3347.6665,1965.03,2308.9363,6371.6168,6520.0449,7307.0042
2017-01-09,3171.2362,10331.7924,3363.9014,1961.6191,2318.3365,6415.4176,6546.6092,7345.2296
2017-01-10,3161.6713,10306.3367,3358.2716,1951.6773,2312.5985,6393.9283,6531.1023,7328.852
2017-01-11,3136.7535,10215.4763,3334.4954,1937.5466,2300.4749,6331.9638,6481.3056,7283.4949
2017-01-12,3119.2886,10131.2306,3317.6241,1930.1447,2295.4033,6272.851,6415.3664,7255.3393
2017-01-13,3112.7644,10008.3007,3319.9122,1899.9428,2308.0552,6194.6575,6324.5081,7277.2236
2017-01-16,3103.428,9712.7956,3319.4455,1830.8477,2337.3944,6031.2414,6146.8458,7352.7252
2017-01-17,3108.7746,9826.7882,3326.3563,1867.8683,2329.595,6082.0657,6215.1655,7337.2887
2017-01-18,3113.0123,9804.7583,3339.3653,1845.7875,2342.7751,6068.593,6206.2604,7369.4139
2017-01-19,3101.2992,9768.5742,3329.2891,1844.14,2334.9572,6043.675,6186.3702,7347.0365
2017-01-20,3123.1389,9906.1397,3354.8891,1880.7483,2347.1829,6121.9983,6265.4877,7390.0883
2017-01-23,3136.7748,9976.1911,3364.0808,1887.3245,2347.1047,6172.1671,6296.3461,7403.3542
2017-01-24,3142.5533,9941.5474,3364.4509,1861.2158,2352.4242,6165.2642,6275.0827,7413.2291
2017-01-25,3149.5547,9977.9628,3375.9042,1870.7028,2358.6974,6179.5681,6300.3088,7440.3418
2017-01-26,3159.166,10052.0496,3387.9606,1886.232,2364.0244,6223.7061,6341.3769,7459.7359
2017-02-03,3140.17,10004.8444,3364.4923,1876.7607,2339.9894,6207.0921,6335.5619,7404.0059
2017-02-06,3156.9838,10078.7336,3373.2051,1900.4472,2343.9673,6259.2471,6381.6101,7417.2159
2017-02-07,3153.0878,10055.5657,3365.6849,1889.1337,2337.5346,6255.927,6362.213,7404.4065
2017-02-08,3166.9818,10130.1213,3383.2878,1903.6279,2346.4263,6291.5977,6414.7544,7433.9622
2017-02-09,3183.1794,10182.7281,3396.2924,1914.0823,2354.9009,6331.1771,6445.2251,7463.4137
2017-02-10,3196.699,10186.3764,3413.4868,1904.6849,2368.1834,6337.1081,6442.2771,7499.4913
2017-02-13,3216.8394,10270.8252,3436.275,1913.6805,2379.3057,6369.6526,6499.6912,7534.7561
2017-02-14,3217.928,10264.9178,3435.8042,1909.3954,2373.5138,6374.8852,6504.9896,7534.7889
2017-02-15,3212.9857,10177.2524,3421.7131,1892.357,2372.192,6311.6959,6449.0503,7512.4088
2017-02-16,3229.6184,10253.9566,3440.9331,1897.6297,2376.7626,6359.3361,6499.0461,7541.0462
2017-02-17,3202.0756,10197.9179,3421.4419,1882.8685,2362.7086,6307.1627,6465.4489,7490.1721
2017-02-20,3239.9613,10328.9975,3471.3926,1894.9616,2394.1201,6385.0625,6546.2475,7595.3375
2017-02-21,3253.3257,10405.7459,3482.823,1921.0773,2396.8843,6434.4383,6596.7639,7614.2339
2017-02-22,3261.2184,10444.3769,3489.7567,1919.9732,2398.1922,6474.225,6628.9198,7625.6275
2017-02-23,3251.375,10432.6392,3473.3236,1925.9512,2387.4172,6473.993,6627.8708,7591.4198
2017-02-24,3253.4327,10443.7297,3473.8517,1938.4445,2389.8774,6476.1655,6635.2693,7596.2331
2017-02-27,3228.6602,10353.5545,3446.2228,1926.7715,2370.5594,6424.2549,6600.1646,7542.1295
2017-02-28,3241.7331,10391.3442,3452.8103,1927.1597,2370.707,6450.9701,6625.6034,7548.3743
2017-03-01,3246.9335,10418.6218,3458.4376,1931.9682,2371.9252,6467.6385,6640.5795,7558.0139
2017-03-02,3230.0281,10367.3063,3435.0963,1920.4049,2354.9134,6434.6262,6623.8137,7501.0116
2017-03-03,3218.3118,10397.0474,3427.8628,1928.289,2347.1456,6452.839,6679.2774,7479.9458
2017-03-06,3233.8657,10522.2767,3446.484,1962.7697,2349.8889,6517.3235,6752.4064,7498.0563
2017-03-07,3242.4063,10552.1443,3453.9565,1977.8531,2356.2933,6523.1868,6761.6292,7510.3319
2017-03-08,3240.6646,10498.3127,3448.7313,1964.6284,2358.074,6497.0878,6720.3671,7508.8319
2017-03-09,3216.7457,10421.0578,3426.9438,1953.9425,2346.5527,6439.3822,6676.2713,7466.7013
2017-03-10,3212.7601,10451.0081,3427.8916,1950.0077,2339.2339,6447.9165,6718.1077,7452.9751
2017-03-13,3237.0244,10559.8834,3458.098,1970.8788,2354.8904,6507.8964,6808.1712,7508.8171
2017-03-14,3239.3278,10531.7286,3456.6934,1958.023,2354.8998,6493.4846,6791.6655,7512.2528
2017-03-15,3241.7597,10543.0096,3463.6436,1957.8199,2357.3071,6486.0616,6786.8153,7524.7591
2017-03-16,3268.9354,10624.421,3481.5066,1966.7266,2369.194,6543.3407,6839.9355,7559.8586
2017-03-17,3237.4471,10515.4141,3445.8051,1949.661,2346.9602,6483.2463,6759.7966,7484.7359
2017-03-20,3250.8082,10532.3313,3449.6126,1953.8158,2350.0671,6498.3416,6762.0712,7493.0896
2017-03-21,3261.6108,10586.6214,3466.3468,1961.0632,2357.1359,6515.9458,6800.8327,7515.1402
2017-03-22,3245.2198,10553.5265,3450.0502,1948.5799,2338.5468,6499.7928,6786.0779,7465.7248
2017-03-23,3248.5495,10583.0432,3461.9782,1948.3692,2347.4342,6512.1874,6809.9665,7486.9592
2017-03-24,3269.4451,10646.7236,3489.5997,1965.1368,2365.6043,6546.615,6861.2238,7543.1496
2017-03-27,3266.9552,10581.9185,3478.0385,1947.5282,2364.4277,6516.0326,6829.6334,7533.3205
2017-03-28,3252.9479,10563.2852,3469.8093,1944.3626,2356.3135,6498.6902,6811.2773,7509.2928
2017-03-29,3241.3144,10520.8168,3465.1933,1929.1958,2352.6937,6480.543,6793.7493,7501.0349
2017-03-30,3210.2369,10348.2707,3436.758,1893.7009,2346.6672,6375.7437,6676.7658,7461.6984
2017-03-31,3222.5142,10428.7228,3456.0455,1907.3381,2359.752,6401.6479,6745.6794,7491.9375
2017-04-05,3270.3054,10627.1335,3503.8932,1943.1602,2384.2636,6539.9665,6861.7939,7591.9875
2017-04-06,3281.0047,10656.1744,3514.0469,1944.2345,2390.3893,6559.6526,6872.6347,7613.3408
2017-04-07,3286.616,10669.4803,3517.4634,1946.0485,2388.2714,6578.726,6882.713,7614.0153
2017-04-10,3269.3926,10603.2757,3505.1392,1912.4507,2379.1574,6566.5441,6831.5518,7589.4221
2017-04-11,3288.9657,10655.7913,3517.328,1917.6329,2382.1093,6629.1661,6856.0913,7619.1117
2017-04-12,3273.8301,10587.3125,3509.4387,1897.5065,2378.8628,6576.4761,6807.7605,7604.9081
2017-04-13,3275.9603,10654.0851,3514.5662,1910.476,2368.1061,6615.7042,6853.5762,7593.5306
2017-04-14,3246.0668,10519.8562,3486.5045,1887.4603,2355.5204,6528.1624,6774.8899,7549.1589
2017-04-17,3222.1673,10450.8625,3479.9417,1868.2814,2357.5233,6456.598,6756.1988,7537.0965
2017-04-18,3196.7133,10411.4385,3462.7429,1848.2027,2337.3507,6418.2114,6736.9635,7479.568
2017-04-19,3170.6867,10348.4068,3445.8761,1845.3821,2325.0424,6350.6465,6702.9443,7434.4075
2017-04-20,3172.1003,10359.0896,3461.5481,1850.39,2335.6472,6347.7732,6729.1541,7468.3644
2017-04-21,3173.1512,10314.3535,3466.7865,1839.0064,2347.6745,6300.7128,6691.4628,7497.4598
2017-04-24,3129.5312,10091.8878,3431.2587,1809.9113,2341.9296,6138.5049,6545.8398,7450.9648
2017-04-25,3134.5674,10165.2152,3440.9743,1818.8704,2344.741,6160.4612,6594.2072,7447.4596
2017-04-26,3140.8471,10204.8425,3445.1832,1820.4805,2344.5049,6176.3981,6640.7966,7443.0765
2017-04-27,3152.1869,10229.1944,3446.7202,1842.9222,2351.6403,6192.3044,6642.0474,7450.1145
